Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
D. Rankine,Wigan Athletic,Wigan Athletic,"RW, RAMF",22,300000,30/06/2027,15,954,1,1.19,0,1.43,13.3,43.97,England,"England, Jamaica",right,165,63,no,5.57,4.25,68.89,1.42,6.67,0.19,0.26,0.28,2.45,3.38,0.38,1,0.09,0,0,2.64,0.09,1,0.09,0.11,0,0,9,0.85,33.33,11.111,0,2.83,26.67,0.09,0,2.74,27.59,0.47,2.64,60.71,6.51,37.68,2.36,3.49,0.47,20.66,2.08,0.28,26.6,76.24,5.57,72.88,8.96,96.84,6.51,57.97,22.92,83.95,1.04,27.27,18.06,20.58,0.13,0.85,0,0.09,0,0,0.47,1.7,61.11,2.36,60,0,0,0.85,0.75,4.06,65.12,0,,0,,0,0,0,0,,,0,,,0,0,0,0.38,0,0
M. Pinnock,Northampton Town,Northampton Town,"RAMF, RW, RWF",29,300000,30/06/2025,17,1540,2,1.42,2,1.93,14.14,37.6,England,England,left,178,69,no,5.67,3.51,65,2.63,28.89,0.53,0.65,0.12,2.86,3.53,0.7,4,0.23,0,0,2.05,0.12,2,0.12,0.08,0,0,24,1.4,37.5,8.333,0.12,2.69,28.26,0.7,25,1.99,29.41,0.41,2.34,32.5,5.38,32.61,1.23,0.7,0.18,12.21,1.46,0.41,20.34,72.7,5.2,61.8,5.32,93.41,6.14,61.9,15.6,83.9,2.22,44.74,20.17,31.56,0.11,1.17,0.06,0,0,0,0.23,2.28,46.15,2.75,40.43,0.12,50,0.82,0.88,3.16,77.78,0,,0,,0,0,0,0,,,0,,,1.4,0.18,33.33,1.4,0,0
M. Smith,Wigan Athletic,Wigan Athletic,"DMF, LDMF",24,300000,30/06/2026,15,1096,1,0.64,2,0.56,15.19,55.68,England,England,right,176,70,no,8.62,7.72,62.77,1.64,25,0.08,0.11,0.08,3.7,4.77,1.97,1,0.08,0,0,0.74,0.08,1,0.08,0.05,0,0,9,0.74,11.11,11.111,0.16,0.33,25,0.25,33.33,0,0,0.08,0.49,66.67,3.37,43.9,0.25,1.07,0.08,35.72,0.25,0.9,52.14,88.98,14.95,71.98,8.46,99.03,22.58,96.36,47.79,93.13,4.02,44.9,18.43,25.36,0.05,0.57,0,0,0.33,75,0.25,6.98,71.76,1.89,52.17,1.07,38.46,0.82,0.08,6.32,70.13,0,,0,,0,0,0,0,,,0.49,,,0,0,0,0.25,0,0
J. Weir,Wigan Athletic,Wigan Athletic,"RCMF, LCMF, RDMF",22,300000,30/06/2026,10,586,0,1.07,0,0.52,17.35,46.9,England,"England, Scotland",right,184,74,no,6.91,6.3,63.41,3.69,41.67,0.15,0.22,0.15,2.76,3.88,1.08,0,0,0,0,0.92,0,0,0,0.16,0,0,7,1.08,14.29,0,0,0.77,60,0.15,100,0.61,50,0.15,0.61,50,5.38,40,1.69,1.23,0.31,20.73,0.31,1.38,31.79,82.61,8.6,58.93,8.75,100,8.45,90.91,29.8,85.57,1.38,33.33,16.69,20.95,0.08,0.77,0,0,0,0,0.46,3.84,68,1.23,75,0,0,0.61,0.46,3.53,60.87,0,,0,,0,0,0,0,,,0.77,,,0,0,0,0.15,0,0
G. Gent,Barnsley,Barnsley,LWB,21,300000,30/06/2027,11,745,0,0.33,0,0.74,17.28,40.56,England,England,left,180,65,no,9.79,7.85,44.62,1.81,33.33,1.57,2.41,0.24,4.71,7.22,0.36,1,0.12,0,0,2.78,0,0,0,0.04,0,0,5,0.6,20,0,0,5.19,25.58,5.19,25.58,0,0,1.09,2.66,50,5.8,35.42,1.33,2.42,0.24,20.9,3.26,0.48,29.6,69.39,10.87,60,5.19,97.67,9.18,67.11,21.02,83.91,3.62,50,22.17,31.39,0.09,0.97,0,0.12,0,0,0.48,3.87,68.75,4.11,38.24,0.36,0,0.36,1.57,7.37,68.85,0,,0,,0,0,0,0,,,0.72,,,0.24,0,0,0,0,0
M. Craig,Reading,Reading,RB,21,300000,30/06/2025,16,1487,1,0.21,0,0.58,14.71,53.91,England,"England, Scotland",right,0,0,no,9.56,7.81,66.67,1.82,30,0,0,0.12,4.36,5.89,0.73,1,0.06,0,0,1.33,0.06,1,0.06,0.01,0,0,6,0.36,16.67,16.667,0,2.24,40.54,0.18,33.33,2,39.39,0.24,0.73,50,4.18,40.58,0.48,1.27,0.61,32.93,0.67,0.91,44.73,80.92,20.22,73.95,6.48,95.33,11.5,85.26,38.19,87.16,4.42,47.95,20.3,44.27,0.04,0.42,0,0,0,0,0.18,8.59,71.83,1.88,38.71,0.12,0,0.3,0.67,10.77,74.16,0,,0,,0,0,0,0,,,1.03,,,0.06,0,0,0,0,0
C. O'Keeffe,Barnsley,Barnsley,"RWB, LB",26,300000,30/06/2027,14,1146,0,0.01,2,3.5,20.26,50,England,"England, Republic of Ireland",right,184,70,no,8.25,6.68,63.53,4.32,50.91,0,0,0,4.01,5.82,1.18,2,0.16,0,0,2.28,0,0,0,0,0,0,2,0.16,0,0,0.16,3.3,21.43,0.63,25,2.67,20.59,0.47,2.75,54.29,6.83,45.98,1.81,2.28,0.31,22.93,2.36,1.34,34.16,76.32,12.72,69.14,6.99,97.75,8.95,71.05,27.49,86.86,3.38,44.19,20.06,38.4,0.27,1.81,0,0,0.08,100,0.31,4.71,58.33,3.85,40.82,0.55,71.43,1.34,0.63,6.13,78.21,0,,0,,0,0,0,0,,,0.94,,,0.63,0,0,2.67,0,0
A. May,Birmingham City,Birmingham City,"CF, AMF",31,300000,30/06/2027,15,919,5,4.47,3,0.89,13.61,34.53,England,England,right,176,72,no,4.41,3.62,59.46,1.18,8.33,0.1,0.22,0.1,2.15,4.93,0.29,1,0.1,0,0,2.55,0.49,4,0.39,0.44,0,0,21,2.06,47.62,23.81,0.29,1.18,25,0.49,20,0.69,28.57,0.1,2.45,52,6.56,29.85,3.72,1.18,0.1,19.29,1.27,0.88,26.25,80.97,5.19,56.6,10.18,93.27,7.05,84.72,23.9,84.84,1.18,58.33,16.59,19.66,0.09,0.69,0,0,0,0,0.29,2.35,62.5,1.57,56.25,0.2,50,0.78,0.29,2.64,77.78,0,,0,,0,0,0,0,,,0.49,,,0,0,0,0.1,1,100
J. Aitchison,Exeter City,Exeter City,"AMF, LWF",24,300000,30/06/2026,15,1205,0,1.7,1,1.49,20.32,35.66,Scotland,Scotland,right,180,70,no,4.63,4.41,52.54,1.94,26.92,0.15,0.22,0,2.17,3.26,1.34,3,0.22,0,0,2.32,0,0,0,0.13,0,0,18,1.34,16.67,0,0.07,1.64,36.36,0.75,30,0.9,41.67,0.22,3.14,47.62,11.65,32.69,3.21,2.32,0.07,19.72,1.34,1.94,28.61,82.25,7.62,71.57,7.02,97.87,6.95,79.57,25.54,88.01,1.57,38.1,17.71,27.71,0.11,0.82,0,0,0.22,0,0.3,3.81,60.78,1.42,57.89,0.3,0,1.2,0.45,4.11,74.55,0,,0,,0,0,0,0,,,0.82,,,0,0,0,0,0,0
K. Anderson,Birmingham City,Birmingham City,"LAMF, RAMF",29,300000,30/06/2025,14,874,3,2.48,1,0.92,25.85,40.24,England,"England, Nigeria",right,175,68,no,5.66,6.69,53.85,2.06,15,0.62,1.43,0.1,1.44,3.33,1.96,4,0.41,0,0,4.02,0.31,3,0.31,0.26,0,0,17,1.75,35.29,17.647,0.1,3.09,23.33,1.96,26.32,1.03,10,0.1,5.56,44.44,13.39,37.69,4.12,1.85,0.31,25.23,2.68,2.16,35.01,79.12,6.8,71.21,11.43,95.5,9.37,70.33,31,86.05,0.93,33.33,16.21,17.54,0.1,1.13,0.1,0,0.41,50,0.21,1.44,64.29,3.5,50,0.41,50,1.13,0.72,4.12,70,0,,0,,0,0,0,0,,,0.51,,,0.1,0.1,0,0,0,0
J. Scowen,Wycombe Wanderers,Wycombe Wanderers,"RCMF, RDMF",31,275000,,13,1221,0,1.51,2,1.32,14.08,50.26,England,England,right,178,74,no,9.51,5.31,65.28,1.99,33.33,0.15,0.21,0.29,5.9,8.51,0.88,5,0.37,0,0,1.11,0,0,0,0.11,0,0,12,0.88,16.67,0,0.15,0.81,54.55,0,0,0.81,54.55,0.07,0.74,40,4.79,46.15,1.55,0.81,0.29,17.4,0.66,1.99,30.66,83.41,10.91,64.86,4.86,95.45,10.17,93.48,26.02,89.52,3.91,49.06,19.74,38.81,0.1,0.74,0.15,0,0.22,100,0.52,5.68,57.14,2.21,60,0.59,37.5,1.03,0.37,5.23,71.83,0,,0,,0,0,0,0,,,0.44,,,0.81,0,0,0,0,0
C. Winchester,Shrewsbury Town,Shrewsbury Town,"RDMF, DMF, RB",31,275000,30/06/2025,10,832,1,0.1,0,0.1,19.25,58.99,Northern Ireland,Northern Ireland,right,178,74,no,13.31,10.6,67.35,2.38,54.55,1.95,2.44,0,4.22,5.29,1.3,2,0.22,0,0,0.76,0.11,1,0.11,0.01,0,0,7,0.76,28.57,14.286,0,0.22,50,0,0,0.22,50,0,0.54,80,3.14,51.72,0.22,0.54,0.11,15.14,0.43,0.87,31.26,80.97,12.33,64.91,5.08,97.87,9.95,91.3,25.1,87.93,5.95,52.73,19.58,29.58,0.01,0.11,0,0,0.11,0,0,4.76,70.45,0.87,62.5,0.32,0,0.43,0.11,6.6,62.3,0,,0,,0,0,0,0,,,0.76,,,0,0,0,0,0,0
J. Kelly,Crawley Town,Crawley Town,LWB,27,275000,30/06/2026,17,1426,1,0.51,2,1.93,14.26,48.67,Czech Republic,"Czech Republic, United States",right,175,68,no,6.19,3.91,67.74,1.2,42.11,0,0,0.25,3.53,5.85,0.38,1,0.06,0,0,2.46,0.06,1,0.06,0.03,0,0,10,0.63,30,10,0.13,1.77,35.71,1.14,27.78,0.63,50,0.25,2.59,58.54,7.45,44.07,1.14,1.45,0.13,29.16,1.14,0.82,42.35,81.22,10.22,59.88,11.36,95.56,13.7,83.87,37.68,86.26,3.03,45.83,19.38,32.74,0.12,1.51,0.06,0.13,0.38,33.33,0.25,4.1,70.77,2.4,36.84,0.88,42.86,0.88,0.57,6.44,60.78,0,,0,,0,0,0,0,,,0.82,,,0.82,0.13,50,1.96,0,0
A. Odoh,Peterborough United,Peterborough United,LAMF,24,275000,30/06/2027,11,513,0,0.22,2,0.51,14.91,51.76,England,England,right,168,56,no,5.61,4.56,65.38,0.7,50,0,0,0.18,2.63,4.13,0.7,0,0,0,0,2.98,0,0,0,0.04,0,0,3,0.53,66.67,0,0.35,1.75,30,1.75,30,0,0,0.18,2.98,64.71,8.42,43.75,2.98,2.81,0.35,21.4,2.28,1.93,27.02,78.57,6.67,68.42,8.25,97.87,5.09,72.41,24.21,84.06,1.05,33.33,16.77,20.57,0.09,0.7,0,0,0.18,100,0.88,2.63,73.33,1.58,66.67,0.18,100,1.23,0.53,3.33,73.68,0,,0,,0,0,0,0,,,0.18,,,0,0,0,0.18,0,0
N. Freeman,Stevenage,Stevenage,"RCMF, RW, LCMF",29,275000,,11,487,0,0,1,0.29,11.27,50.82,England,England,right,180,78,no,4.8,2.77,46.67,2.59,57.14,0.37,0.56,0,3.14,4.72,0.55,0,0,0,0,2.77,0,0,0,0,0,0,1,0.18,0,0,0.18,1.48,50,0.74,50,0.74,50,0.37,2.59,78.57,4.07,63.64,0.18,1.29,0.55,15.34,1.11,0.37,26.06,78.01,7.76,59.52,6.28,91.18,7.76,83.33,21.99,84.03,2.59,42.86,15.25,16.19,0.05,0.55,0,0,0,0,0.18,4.25,65.22,1.48,50,0,0,0,0.74,5.91,68.75,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Low,Wycombe Wanderers,Wycombe Wanderers,RCB,22,275000,,16,1584,3,1.11,0,1.14,15.63,57.09,England,"England, Wales",right,196,80,no,6.36,3.47,68.85,5.4,60,0.06,0.08,0.17,3.92,5.78,1.02,3,0.17,0,0,0.57,0.17,3,0.17,0.06,3,0.17,5,0.28,80,60,0,0,0,0,0,0,0,0,0.34,83.33,2.95,42.31,0.91,0.51,0,23.81,0.06,0.85,40,83.81,17.22,71.95,2.95,94.23,16.14,94.01,34.55,89.14,5.45,50,22.44,45.22,0.06,0.34,0.06,0,0.06,100,0.11,5.28,53.76,0.68,50,0.51,66.67,0.51,0,7.16,65.87,0,,0,,0,0,0,0,,,2.33,,,0,0,0,0,0,0
A. Oshilaja,Mansfield Town,Mansfield Town,"CB, RCB, LCB",31,275000,30/06/2026,15,1474,1,0.9,0,0.19,16.79,67.64,England,"England, Nigeria",right,181,76,no,9.89,5.43,75.28,5.68,72.04,0.12,0.15,1.53,5.68,6.98,0.85,2,0.12,0,0,0.79,0.06,1,0.06,0.05,0,0,5,0.31,60,20,0,0.92,33.33,0.06,0,0.79,38.46,0.18,0.43,71.43,2.2,50,0.73,1.16,0.06,31.57,0.61,0.92,48.11,83.12,20.33,69.07,3.05,94,20.88,94.15,40.24,91.05,6.96,43.86,23.66,44.7,0.01,0.12,0,0,0,0,0.06,7.51,55.28,1.16,42.11,0.55,33.33,0.24,0.37,8.73,65.73,0,,0,,0,0,0,0,,,1.83,,,0,0,0,0,0,0
J. Rhodes,Blackpool,Blackpool,CF,34,275000,30/06/2025,13,508,0,1.37,1,0.28,25.87,32.88,England,"England, Scotland",right,185,71,no,2.3,2.48,42.86,10.28,34.48,0.18,0.26,0,1.06,1.58,1.42,2,0.35,0,0,1.59,0,0,0,0.24,0,0,14,2.48,50,0,0.18,0.18,0,0,0,0.18,0,0,0.71,50,6.2,22.86,4.61,0,0,8.5,3.19,0.89,14.53,63.41,3.19,55.56,4.07,78.26,4.61,61.54,13.82,65.38,0.53,33.33,16.27,5.83,0.05,0.18,0,0,0,0,0.18,2.3,46.15,0.35,50,0,0,0.53,0,1.95,45.45,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
C. Mola,Bristol Rovers,Bristol Rovers,"LCB, LB",23,275000,30/06/2027,17,1569,0,0.2,1,1.17,22.72,55.05,England,"England, Congo DR",left,184,78,no,11.99,7.8,72.06,5.45,50.53,0.46,0.61,0.17,5.91,7.86,0.92,4,0.23,0,0,1.49,0,0,0,0.01,0,0,7,0.4,42.86,0,0.06,0.92,37.5,0.92,37.5,0,0,0.11,1.72,53.33,6.2,45.37,0.4,1.95,0.29,18.59,0.63,0.98,31.49,73.22,15.54,57.56,4.65,96.3,6.42,83.04,24.78,82.87,6.02,37.14,19.95,37.19,0.07,0.46,0.06,0.06,0.06,100,0.29,4.88,50.59,1.43,44,0.34,66.67,0.29,0.29,7.28,56.69,0,,0,,0,0,0,0,,,1.38,,,0.57,0,0,0,0,0
F. Draper,Lincoln City,Lincoln City,CF,20,275000,,14,560,2,0.66,0,1.28,34.23,29.11,England,England,right,181,78,no,4.34,4.98,45.16,11.89,27.03,0.64,0.84,0,1.45,1.89,3.54,2,0.32,0,0,0.8,0.32,2,0.32,0.11,0,0,7,1.13,28.57,28.571,0,0.32,0,0.16,0,0.16,0,0,1.61,20,10.45,26.15,2.41,0.16,0,9,0.8,1.45,13.34,67.47,4.82,43.33,2.73,100,3.38,76.19,11.57,70.83,1.45,55.56,14.99,11.05,0.21,0.64,0,0,0.16,100,0.48,1.93,58.33,0.96,66.67,0.32,100,0.8,0,2.89,61.11,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
T. Hamer,Lincoln City,Lincoln City,"RCB, LWB",25,250000,30/06/2027,11,601,2,0.64,1,0.18,16.62,54.05,England,England,right,188,80,no,6.44,3.59,66.67,8.54,57.89,0.75,0.9,0.15,3.29,3.95,0.9,0,0,0,0,1.2,0.3,2,0.3,0.1,1,0.15,4,0.6,50,50,0.15,1.2,25,0.15,0,1.05,28.57,0,0.9,66.67,1.95,46.15,1.05,0.75,0.15,12.58,2.1,0.6,24.86,65.06,13.93,60.22,2.55,88.24,6.89,69.57,17.07,75.44,6.59,45.45,24.07,40.99,0.03,0.45,0,0,0,0,0,5.99,62.5,1.5,20,0.75,20,0,0.3,9.13,62.3,0,,0,,0,0,0,0,,,0.3,,,0,0,0,0,0,0
L. Jones,Charlton Athletic,Charlton Athletic,"CB, LCB",29,250000,30/06/2025,10,993,1,0.81,1,0.69,20.03,70.59,England,"England, Wales",right,191,78,no,9.24,5.62,83.87,10.33,67.54,0,0,0.91,4.53,6.25,0.36,1,0.09,0,0,0.45,0.09,1,0.09,0.07,0,0,6,0.54,66.67,16.667,0.09,0.18,50,0,0,0.18,50,0.09,0.09,0,1.18,38.46,0.82,0.36,0,22.48,0.18,1,37.52,85.02,16.5,73.63,1.09,100,16.68,92.93,30,89.73,7.34,66.67,22.43,41.51,0.06,0.18,0,0,0,0,0.09,5.26,72.41,0.91,50,0.54,50,0.63,0.09,8.52,70.21,0,,0,,0,0,0,0,,,0.73,,,0,0,0,0,0,0
W. Swan,Crawley Town,Crawley Town,"CF, AMF",24,250000,31/05/2026,15,1050,3,2.57,0,0.41,18,29.05,England,England,right,182,75,no,2.57,3.51,56.1,6.26,9.59,0,0,0.09,0.6,0.97,1.29,0,0,0,0,1.37,0.26,3,0.26,0.22,1,0.09,13,1.11,69.23,23.077,0,0.17,0,0,0,0.17,0,0.09,1.03,50,4.89,38.6,3,1.03,0,6.69,0.69,0.86,10.37,78.51,1.71,55,4.8,94.64,2.4,71.43,10.11,79.66,0.09,100,15.43,3.08,0.04,0.43,0.09,0,0.09,100,0,0.43,40,0.69,62.5,0.09,100,0.51,0,0.94,36.36,0,,0,,0,0,0,0,,,0.09,,,0,0,0,0,0,0
B. House,Lincoln City,Lincoln City,CF,25,250000,30/06/2025,14,1049,4,3.69,1,0.41,28.91,37.09,Scotland,"Scotland, England",right,183,74,no,7.72,7.64,61.8,8.92,28.85,0.51,0.69,0,2.49,3.32,1.72,5,0.43,0,0,2.06,0.34,4,0.34,0.32,1,0.09,21,1.8,47.62,19.048,0.09,0.43,60,0.17,50,0.26,66.67,0,1.8,52.38,7.29,30.59,3.35,1.03,0,9.27,1.37,1.29,13.64,68.55,2.92,35.29,4.72,80,3.52,73.17,12.53,70.55,0.69,37.5,14.92,15.3,0.03,0.34,0.17,0.09,0.09,0,0.17,1.46,29.41,0.94,54.55,0.09,0,0.69,0.17,1.46,52.94,0,,0,,0,0,0,0,,,0.09,,,0,0,0,0,0,0
M. Mothersille,Peterborough United,Peterborough United,"LAMF, CF",21,250000,30/06/2025,16,1305,5,4.77,3,0.96,17.66,34.77,England,"England, Jamaica",right,187,67,no,4.07,3.31,56.25,2.55,21.62,0,0,0.07,2.21,3.28,0.55,1,0.07,0,0,3.31,0.34,3,0.21,0.33,0,0,18,1.24,72.22,27.778,0.21,1.66,33.33,1.31,36.84,0.34,20,0.62,3.59,51.92,10.07,30.82,3.31,2.69,0.21,14.69,1.24,0.76,21.24,74.68,4,60.34,4.83,90,8.07,74.36,18.28,80.38,1.31,47.37,19.33,26.61,0.07,0.48,0,0.14,0.14,0,0.34,2.41,62.86,2.28,45.45,0.48,14.29,1.24,0.55,3.66,73.58,0,,0,,0,0,0,0,,,0.14,,,0,0,0,0.07,2,100
T. Simpson,Stevenage,Stevenage,CF,22,250000,30/06/2026,13,537,0,0.58,0,0.18,30.67,22.4,England,England,left,186,81,no,1.51,2.68,43.75,9.89,16.95,0,0,0.17,0.34,0.5,2.51,1,0.17,0,0,1.68,0,0,0,0.1,0,0,3,0.5,33.33,0,0,0.5,33.33,0.5,33.33,0,0,0.34,1.68,80,10.22,31.15,1.68,0.34,0.17,5.36,0.67,1.51,10.22,73.77,2.35,57.14,3.35,90,2.01,66.67,9.05,77.78,0.67,50,12.3,9.62,0.03,0.5,0,0,0,0,0.17,1.17,28.57,0.67,25,0.17,0,0.17,0.17,0.84,60,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
S. Arfield,Bolton Wanderers,Bolton Wanderers,"LWF, AMF, RCMF",36,250000,30/06/2025,11,298,0,0.81,1,0.3,16.31,38.89,Scotland,"Scotland, Canada",left,178,70,no,4.83,4.23,64.29,3.02,10,0.3,0.41,0,1.81,2.47,1.21,1,0.3,0,0,1.21,0,0,0,0.24,0,0,4,1.21,25,0,0.3,1.21,0,0,0,1.21,0,0,1.51,40,5.74,36.84,3.02,0.6,0,16.61,0.91,0.6,29.9,73.74,12.08,62.5,5.44,94.44,5.13,82.35,26.88,80.9,1.81,16.67,15.94,12.71,0.09,0.91,0,0,0.3,100,0.3,5.74,57.89,1.21,50,0.6,50,0.6,0,5.44,72.22,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
K. Smith,Cambridge United,Cambridge United,"LCMF, RCMF",33,250000,30/06/2026,16,1532,1,0.89,0,0.22,14.39,47.35,England,"England, Jamaica",right,183,78,no,5.46,4.76,64.2,2.7,52.17,0.06,0.08,0.23,2.35,3.04,1.06,4,0.23,0,0,0.76,0.06,1,0.06,0.05,0,0,13,0.76,46.15,7.692,0,0.35,0,0.18,0,0.18,0,0,1.06,38.89,4.7,35,0.65,0.35,0.06,17.74,0.47,0.76,31.08,75.8,12.04,57.07,4.46,90.79,9.69,88.48,26.2,81.17,4.52,50.65,18.76,35.18,0.01,0.47,0,0,0,0,0,6.05,55.34,1.29,36.36,0.23,0,0.41,0,4.52,79.22,0,,0,,0,0,0,0,,,0.35,,,0,0,0,0,0,0
S. Kaikai,Cambridge United,Cambridge United,"RWF, CF, RAMF",29,250000,30/06/2025,13,666,3,1.95,0,0.42,17.97,34.59,Sierra Leone,Sierra Leone,right,182,73,no,4.46,4.32,31.25,2.7,25,0.41,0.5,0,2.7,3.35,2.3,3,0.41,0,0,3.11,0.41,3,0.41,0.26,1,0.14,10,1.35,50,30,0,1.35,70,0.68,60,0.68,80,0.27,2.57,57.89,7.43,43.64,2.16,0.81,0,11.89,0.41,2.3,20.81,79.87,4.59,55.88,6.89,94.12,5.95,81.82,18.65,82.61,0.95,42.86,16.89,14.01,0.06,0.68,0,0,0,0,0,2.97,59.09,1.76,69.23,0,0,0.68,1.08,3.38,76,0,,0,,0,0,0,0,,,1.89,,,0.14,0,0,0.68,0,0
F. Ravizzoli,Wycombe Wanderers,Wycombe Wanderers,GK,27,250000,30/06/2025,14,1380,0,0,0,0.2,0.52,100,Argentina,Argentina,right,188,85,no,1.5,0.07,100,0.26,100,0,0,0.07,1.43,2.16,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,100,0,0,0,19.17,0,0.2,28.04,85.35,18.98,78.69,0,0,8.67,99.25,13.43,98.06,14.61,73.66,35.5,49.88,0.01,0.07,0,0.07,0,0,0,5.54,65.88,0.07,0,0.2,33.33,0,0,11.61,83.15,12,0.78,51,3.33,6,76.47,14.96,0.98,2.96,0.193,0,0.78,0.26,,,,0,0,0
B. Cargill,Mansfield Town,Mansfield Town,LCB,29,250000,30/06/2025,10,782,0,0.17,1,0.07,19.8,55.81,England,England,left,189,87,no,10.13,8.17,57.75,5.64,48.98,0.46,0.51,0.12,4.95,5.47,1.27,5,0.58,0,0,0.92,0,0,0,0.02,0,0,2,0.23,0,0,0.12,0.92,25,0.92,25,0,0,0.12,0.69,100,2.07,61.11,0.58,2.99,0.23,33.15,0.35,0.46,47.76,75.66,24.4,64.62,4.14,91.67,15.31,87.97,35.56,86.08,11.28,46.94,23.95,40.87,0.01,0.35,0,0,0,0,0.12,8.75,53.95,1.84,37.5,0.69,16.67,0.35,0.23,12.43,71.3,0,,0,,0,0,0,0,,,1.04,,,0.12,0,0,0,0,0
A. Lewis,Mansfield Town,Mansfield Town,"LCMF, AMF, RCMF",26,250000,30/06/2025,15,642,2,1.05,0,0.42,15,52.34,Wales,Wales,right,183,85,no,8.41,7.01,66,1.26,33.33,0.84,0.97,0.42,2.94,3.39,0.98,3,0.42,0,0,1.54,0.28,2,0.28,0.15,0,0,9,1.26,33.33,22.222,0,1.54,36.36,1.12,37.5,0.42,33.33,0.28,0.98,57.14,4.63,33.33,1.54,0.84,0,15.98,0.28,0.98,27.48,77.04,8.27,55.93,7.29,90.38,7.01,86,23.41,84.43,2.52,33.33,16.9,24.09,0.06,0.7,0.28,0,0.14,0,0,4.91,51.43,1.68,41.67,0.7,0,0.7,0.7,3.5,68,0,,0,,0,0,0,0,,,0.28,,,1.12,0.14,100,2.1,0,0
G. Ward,Bristol Rovers,Bristol Rovers,"RCMF, RDMF",29,250000,30/06/2025,15,776,1,0.31,2,0.82,14.15,43.44,England,England,right,178,73,no,6.15,5.1,52.27,3.25,42.86,0.23,0.29,0.23,3.25,4.1,0.93,0,0,0,0,0.81,0.12,1,0.12,0.04,0,0,7,0.81,28.57,14.286,0.23,1.28,18.18,0.12,0,1.16,20,0.12,0.81,42.86,3.71,28.13,0.93,1.16,0.35,16.82,0.35,0.46,28.65,74.9,9.86,52.94,3.83,96.97,9.51,81.71,23.31,83.58,4.06,42.86,19.75,31.35,0.1,0.7,0,0,0,0,0.23,4.76,43.9,1.39,41.67,0,0,0.58,0.35,4.87,61.9,0,,0,,0,0,0,0,,,0.46,,,0,0,0,0,0,0
M. Crocombe,Burton Albion,Burton Albion,GK,31,250000,30/06/2025,13,1297,0,0,0,0,0.62,66.67,New Zealand,"New Zealand, England",right,194,88,no,1.46,0.07,100,0.42,83.33,0,0,0,1.39,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.07,0,24.29,0.42,0.07,35.04,80.59,21.44,69.26,0,0,12.7,98.36,20.75,97.66,14.29,55.83,34.74,53.2,0,0,0,0,0,0,0,5.9,47.06,0.69,10,0.69,20,0.07,0,9.78,72.34,21,1.46,74,5.13,4,71.62,19.3,1.34,-1.7,-0.118,0,1.32,0.42,,,,0,0,0
