Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
B. Gibson,Stoke City,Stoke City,LCB,31,1200000,30/06/2027,17,1576,2,0.72,0,0,9.65,65.09,England,England,left,185,78,no,7.14,2.86,74,4.63,61.73,0.17,0.21,0.86,4.85,5.99,0.51,4,0.23,0,0,0.23,0.11,2,0.11,0.04,2,0.11,4,0.23,75,50,0,0,0,0,0,0,0,0,0.06,100,0.57,60,0.4,0.69,0,45.69,0.34,0.4,58.65,87.54,26.04,76.54,3.14,96.36,24.78,97.47,50.65,93.01,7.99,52.86,23.2,39.19,0,0,0.06,0.06,0.11,0,0,7.37,58.14,0.51,22.22,0.4,28.57,0.17,0,10.74,76.06,0,,0,,0,0,0,0,,,2.23,,,0,0,0,0,0,0
M. Sissoko,Watford,Watford,"RCMF, DMF",35,1200000,30/06/2026,14,1311,1,1.54,0,0.74,11.46,59.88,France,"France, Mali",right,187,90,no,6.32,4.39,79.69,1.65,75,0,0,0.14,2.81,3.94,0.96,0,0,0,0,0.76,0.07,1,0.07,0.11,0,0,8,0.55,50,12.5,0,0.34,20,0,0,0.34,20,0,0.48,57.14,4.05,37.29,0.96,1.72,0.27,26.02,0.55,0.69,37.76,88.55,9.75,76.76,7.21,97.14,13.73,91.5,35.35,90.1,2.13,74.19,16.8,36.18,0.05,0.48,0,0,0.21,66.67,0.14,4.53,80.3,0.96,35.71,0.41,66.67,0.62,0,4.6,70.15,0,,0,,0,0,0,0,,,0.48,,,0,0,0,0,0,0
J. Williams,Portsmouth,Portsmouth,"RB, RCB",25,1000000,30/06/2027,12,892,0,0.08,0,0.36,17.46,52.02,England,England,right,179,75,no,9.69,9.18,63.74,3.03,40,0.4,0.52,0.61,3.43,4.42,1.01,4,0.4,0,0,0.71,0,0,0,0.01,0,0,1,0.1,0,0,0,1.11,27.27,0,0,1.11,27.27,0.1,0.71,57.14,2.93,44.83,0.61,0.91,0.1,24.11,1.11,0.81,33.09,84.15,11.8,71.79,7.16,95.77,9.28,91.3,29.56,90.1,2.42,37.5,19.58,30.78,0.04,0.2,0,0,0,0,0,3.93,71.79,0.91,33.33,0.1,0,0.1,0.3,4.74,61.7,0,,0,,0,0,0,0,,,1.41,,,0.1,0,0,0,0,0
M. Ritchie,Portsmouth,Portsmouth,RAMF,35,1000000,30/06/2026,11,422,0,0.4,0,0.81,19.83,45.16,England,"England, Scotland",left,172,76,no,7.68,7.04,51.52,3.63,47.06,1.28,1.65,0,2.77,3.58,1.92,1,0.21,0,0,3.2,0,0,0,0.09,0,0,8,1.71,25,0,0,2.99,28.57,1.07,20,1.92,33.33,0.64,2.77,69.23,6.61,45.16,2.35,0.64,0,18.55,0.64,1.28,27.73,79.23,7.46,62.86,7.89,94.59,8.32,79.49,22.39,89.52,2.35,45.45,18.48,20.73,0.17,1.71,0,0,0,0,0.64,2.99,71.43,2.56,50,0.21,0,1.28,0.85,4.05,84.21,0,,0,,0,0,0,0,,,0.21,,,1.71,0.21,0,2.35,0,0
M. Frey,Queens Park Rangers,Queens Park Rangers,"CF, LW",30,1000000,30/06/2025,10,780,4,2.35,1,0.84,26.65,25.54,Switzerland,Switzerland,right,188,89,no,3.23,2.77,50,9.92,31.4,0.12,0.15,0.12,1.73,2.27,1.38,0,0,0,0,1.04,0.46,3,0.35,0.27,1,0.12,15,1.73,40,26.667,0.12,0.46,25,0,0,0.46,25,0,0.46,25,8.65,16,3.69,1.04,0.23,10.38,1.5,0.35,15.58,71.85,3.23,60.71,4.04,80,5.42,65.96,13.85,75.83,1.27,45.45,18.5,28.19,0.1,0.81,0,0,0.12,100,0.12,1.62,64.29,1.04,44.44,0.46,50,1.04,0.12,2.31,65,0,,0,,0,0,0,0,,,0,,,0,0,0,0,1,100
J. Clark,Luton Town,Luton Town,"LCMF, RCMF, RW",31,1000000,,14,1298,3,2.21,0,0.98,17.47,48.41,England,England,right,183,73,no,7.35,6.31,64.84,2.08,30,0.69,0.96,0.21,2.57,3.57,1.25,5,0.35,0,0,3.05,0.21,3,0.21,0.15,0,0,14,0.97,64.29,21.429,0,1.46,38.1,0.42,16.67,1.04,46.67,0.35,2.98,55.81,6.38,45.65,2.22,0.9,0.28,15.6,0.28,0.9,25.79,81.72,9.43,68.38,3.4,97.96,8.6,85.48,20.66,89.6,3.67,54.72,18.8,30.66,0.07,0.55,0,0,0.35,60,0.28,4.09,71.19,2.22,59.38,0.62,44.44,1.46,0.55,4.78,75.36,0,,0,,0,0,0,0,,,0.42,,,0.07,0,0,0,0,0
L. Ayling,Middlesbrough,Middlesbrough,"RB, RCB",33,1000000,30/06/2026,16,1456,0,0.52,1,1.68,16.38,57.36,England,England,right,185,72,no,9.89,6.68,74.07,3.89,52.38,0.43,0.59,0.19,4.51,6.15,0.49,1,0.06,0,0,1.48,0,0,0,0.03,0,0,8,0.49,0,0,0.06,2.84,34.78,0.19,66.67,2.66,32.56,0.74,0.87,42.86,3.83,40.32,1.17,1.98,0.19,47.1,0.87,0.87,60.08,85.6,23.3,79.84,5.5,95.51,22.38,88.67,52.36,92.21,5.13,45.78,18.83,35.54,0.1,0.68,0.06,0,0.25,50,0.31,7.73,70.4,3.46,37.5,0.49,12.5,0.43,0.99,11.68,79.89,0,,0,,0,0,0,0,,,0.99,,,0.06,0,0,0,0,0
B. Osborn,Derby County,Derby County,"LCMF, DMF",30,1000000,30/06/2026,12,842,0,0.28,1,1.54,10.9,55.88,England,England,left,176,75,no,6.63,5.67,60.38,1.07,30,0.43,0.53,0.11,2.78,3.44,0.64,1,0.11,0,0,1.18,0,0,0,0.03,0,0,4,0.43,0,0,0.11,1.82,47.06,1.6,53.33,0.21,0,0.21,0.32,100,2.46,56.52,0.43,0.96,0.21,20.1,0.43,1.07,31.21,80.82,10.58,62.63,6.95,96.92,7.7,83.33,25.01,89.74,4.38,43.9,20.21,29.17,0.17,1.5,0,0,0,0,0.32,4.38,60.98,2.46,60.87,0.53,60,0.75,0.96,5.67,71.7,0,,0,,0,0,0,0,,,0.53,,,2.03,0,0,2.03,0,0
J. Cumming,Oxford United,Oxford United,GK,25,1000000,30/06/2025,17,1667,0,0,0,0,0.59,72.73,England,England,right,185,79,no,1.03,0.11,0,0.38,100,0,0,0,1.03,1.15,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.73,0.27,0.27,33.64,81.06,18.41,69.5,0,0,14.04,96.15,17.92,99.1,15.6,60.9,33.32,47.86,0,0,0,0,0,0,0,3.83,30.99,0.43,0,0.22,0,0,0,9.56,70.62,27,1.46,92,4.97,4,70.65,29.7,1.6,2.7,0.146,0,1.19,0.38,,,,0,0,0
M. Cooper,Sheffield United,Sheffield United,GK,25,1000000,30/06/2025,15,1480,0,0,0,0,0.55,77.78,England,England,right,186,75,no,1.34,0.06,0,0.43,85.71,0,0,0,1.34,1.67,0.06,2,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,100,0,0,0,18,0.3,0.12,28.03,87.42,12.16,76,0,0,15.39,96.05,20.55,98.22,7.48,57.72,31.88,53.01,0,0,0,0,0,0,0,2.74,40,0.3,20,0,0,0,0,5.23,70.93,7,0.43,39,2.37,10,82.05,10.55,0.64,3.55,0.216,0,2.01,0.43,,,,0,0,0
S. Duffy,Norwich City,Norwich City,RCB,32,1000000,30/06/2026,17,1688,2,2.75,0,0.16,8.64,56.17,Northern Ireland,"Northern Ireland, Republic of Ireland",right,193,76,no,6.72,2.56,60.42,4.48,61.9,0.21,0.31,0.8,4.96,7.17,0.75,3,0.16,0,0,0.27,0.11,2,0.11,0.15,1,0.05,15,0.8,26.67,13.333,0,0.11,0,0,0,0.11,0,0,0.27,20,0.69,23.08,0.96,0.48,0.05,58.38,0.37,0.21,71.5,92.32,26.39,85.45,3.2,100,34.39,97.05,66.75,95.29,4.69,51.14,19.83,46.51,0.01,0.05,0.05,0.05,0,0,0.05,3.84,48.61,0.37,28.57,0.21,25,0.11,0,6.82,67.19,0,,0,,0,0,0,0,,,2.61,,,0,0,0,0,0,0
R. Al Hajj,Plymouth Argyle,Plymouth Argyle,"AMF, LCMF",23,1000000,30/06/2027,10,512,1,0.69,0,0.2,21.97,36,Lebanon,"Lebanon, Sweden",right,174,67,no,7.21,5.63,65.63,2.11,25,0.53,0.7,0.18,2.99,3.95,0.7,0,0,0,0,1.58,0.18,1,0.18,0.12,0,0,7,1.23,42.86,14.286,0,0.18,0,0.18,0,0,0,0,1.93,54.55,11.07,25.4,1.41,1.23,0.18,27.07,0.53,0.7,38.67,88.18,6.86,76.92,11.43,96.92,11.25,90.63,36.91,89.52,1.58,66.67,13.33,11.54,0.04,1.05,0,0,0.18,0,0.18,1.93,81.82,0.7,75,0.18,0,0.7,0,3.69,61.9,0,,0,,0,0,0,0,,,0.35,,,0,0,0,0.35,0,0
S. Byram,Leeds United,Leeds United,"LB, RB",31,1000000,30/06/2025,13,459,0,0.24,1,0.58,15.69,45,England,England,right,183,72,no,7.45,5.1,46.15,4.71,62.5,0.39,0.71,0,4.71,8.47,1.37,2,0.39,0,0,0.98,0,0,0,0.05,0,0,3,0.59,0,0,0.2,1.76,44.44,0.98,80,0.78,0,0.39,0.78,25,3.53,27.78,2.16,0.98,0.2,39.41,1.57,0.59,52.94,82.96,20.39,71.15,15.29,94.87,9.41,87.5,48.63,87.1,2.55,30.77,12.61,11.03,0.11,0.59,0,0,0,0,0.2,5.69,72.41,1.57,50,0,0,0.59,0.98,7.45,63.16,0,,0,,0,0,0,0,,,0.59,,,0,0,0,0,0,0
T. Ince,Watford,Watford,"RCMF, AMF",32,1000000,30/06/2026,13,511,1,1.52,0,0.92,10.57,36.67,England,"England, Barbados",left,178,66,no,4.76,4.58,42.31,1.23,42.86,0.53,0.72,0,2.29,3.12,1.41,0,0,0,0,0.35,0.18,0,0,0.27,0,0,3,0.53,66.67,33.333,0,0.18,0,0.18,0,0,0,0,0,0,3.52,30,0.35,0.88,0.35,14.79,0.18,0.7,23.42,87.22,6.69,73.68,6.16,91.43,6.34,97.22,22.37,88.98,0.88,60,12.75,7.96,0.16,0.53,0,0,0,0,0,2.99,88.24,0.7,50,0.18,100,0.35,0,3.52,65,0,,0,,0,0,0,0,,,0.88,,,0.35,0.18,100,1.06,1,100
G. Earthy,Bristol City,Bristol City,"RWB, RB, LAMF",20,1000000,30/06/2026,10,367,0,0.48,0,0,17.9,36.99,England,England,right,180,70,yes,10.54,9.81,60,0.74,0,0.74,0.86,0.49,3.92,4.57,0.98,1,0.25,0,0,0.49,0,0,0,0.12,0,0,3,0.74,33.33,0,0,0.74,0,0.25,0,0.49,0,0,0.49,50,4.41,16.67,1.96,1.72,0.74,20.11,0.49,0.25,28.69,87.18,6.38,69.23,10.54,97.67,6.38,84.62,26.49,90.74,1.47,66.67,14.42,13.86,0,0,0.25,0,0,0,0,2.21,77.78,0.49,0,0,0,0,0,2.7,72.73,0,,0,,0,0,0,0,,,0.74,,,0,0,0,0,0,0
J. Rodriguez,Burnley,Burnley,CF,35,1000000,30/06/2025,12,502,1,1.24,0,0.28,16.14,31.11,England,"England, Spain",right,185,80,no,4.3,3.76,52.38,3.76,28.57,0,0,0.18,2.33,3.58,1.97,1,0.18,0,0,1.25,0.18,0,0,0.22,0,0,7,1.25,28.57,14.286,0,0.54,33.33,0,0,0.54,33.33,0,0.9,60,3.41,21.05,2.33,0.72,0,14.52,0.72,0.18,19.18,74.77,5.38,46.67,5.2,89.66,4.84,77.78,17.39,80.41,1.25,14.29,13.22,18.16,0.05,0.36,0,0,0.18,100,0.18,2.15,41.67,0.18,100,0.36,0,0.36,0,2.33,46.15,0,,0,,0,0,0,0,,,0.72,,,0,0,0,0,1,100
C. Lang,Portsmouth,Portsmouth,"AMF, RAMF",26,900000,30/06/2026,12,1135,4,5.02,2,0.39,23.39,34.92,England,England,right,183,73,no,5.31,4.84,57.38,3.41,30.23,0.16,0.19,0.08,2.38,2.91,1.27,3,0.24,0,0,2.46,0.32,2,0.16,0.4,0,0,28,2.22,35.71,14.286,0.16,1.59,30,0,0,1.59,30,0.4,2.85,41.67,10.39,27.48,1.67,1.51,0.4,8.25,0.4,1.98,10.63,65.67,2.7,50,1.51,84.21,4.28,75.93,8.09,75.49,0.95,41.67,18.28,23.64,0.03,0.24,0,0,0,0,0.16,1.11,71.43,1.27,56.25,0,0,0.24,0.63,2.06,57.69,0,,0,,0,0,0,0,,,0.08,,,0.32,0.24,33.33,0,2,100
K. Dembélé,Queens Park Rangers,Queens Park Rangers,"RAMF, AMF, RCMF",21,900000,30/06/2026,10,808,1,0.62,3,1.33,19.16,50.58,England,"England, Scotland",left,167,60,yes,4.57,4.46,65,2.23,40,0.45,0.6,0.11,1.23,1.66,0.89,2,0.22,0,0,2.34,0.11,1,0.11,0.07,0,0,17,1.89,23.53,5.882,0.33,1.45,30.77,0.45,50,1,22.22,0.22,2.45,59.09,10.36,48.39,1.45,2.12,0.33,17.71,0.89,2.45,25.17,80.53,7.8,67.14,6.24,89.29,7.13,82.81,22.5,85.64,1.34,41.67,16.99,28.29,0.15,1.67,0,0.11,0,0,0.45,3.56,65.63,2.9,57.69,0.45,50,1.45,0.56,4.46,77.5,0,,0,,0,0,0,0,,,0,,,1.67,0.22,0,3.01,0,0
A. Weimann,Blackburn Rovers,Blackburn Rovers,"RAMF, AMF, RW",33,900000,30/06/2025,15,806,4,3.49,0,0.51,5.47,44.9,Austria,Austria,right,179,76,no,3.13,1.56,42.86,1.23,63.64,0.11,0.15,0,2.34,3.13,0.67,0,0,0,0,1.9,0.45,4,0.45,0.39,1,0.11,16,1.79,81.25,25,0,1.79,18.75,0.22,0,1.56,21.43,0.78,0.22,50,1.67,40,3.01,0.67,0,16.19,0.78,0.45,20.88,80.75,4.8,72.09,5.25,97.87,7.15,78.13,18.2,88.34,1,44.44,16.97,16.95,0.06,0.45,0.11,0,0.11,0,0.33,2.12,73.68,1.45,46.15,0.11,0,1,0.33,3.13,78.57,0,,0,,0,0,0,0,,,0.11,,,0,0,0,0.11,0,0
Y. Ohashi,Blackburn Rovers,Blackburn Rovers,CF,28,900000,30/06/2027,15,984,4,2.06,0,0.12,22.68,37.9,Japan,Japan,right,181,76,no,5.03,4.57,58,7.04,28.57,0.18,0.25,0.09,2.2,3.03,1.92,0,0,0,0,1.83,0.37,4,0.37,0.19,1,0.09,20,1.83,40,20,0,1.1,8.33,0.27,0,0.82,11.11,0.09,1.74,57.89,7.32,38.75,3.11,1.74,0.46,9.88,1.55,1.37,14.18,69.03,3.75,65.85,3.11,91.18,3.48,68.42,12.62,75.36,0.55,33.33,16.11,10.8,0.01,0.18,0.09,0,0,0,0.18,1.46,62.5,0.91,50,0,0,0.64,0.09,1.37,46.67,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Thompson,Stoke City,Stoke City,"LCMF, LDMF",27,900000,30/06/2025,12,701,0,0.01,0,0,8.73,57.35,Northern Ireland,Northern Ireland,left,175,65,no,6.03,3.59,60.71,1.28,60,0.26,0.32,0.39,3.59,4.42,0.64,4,0.51,0,0,0.26,0,0,0,0,0,0,1,0.13,0,0,0,0.51,25,0.26,50,0.26,0,0,0.13,100,1.93,53.33,0.13,0.39,0,32.74,0,1.16,43.4,88.46,10.66,81.93,6.42,96,17.85,89.21,40.06,91.03,3.08,62.5,17.31,29.29,0,0,0,0,0,0,0,5.01,82.05,0.64,20,0.26,100,0.26,0,5.01,74.36,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Watmore,Millwall,Millwall,"LAMF, LW",30,900000,30/06/2025,14,1046,5,2.59,2,1.23,18.59,40.28,England,England,right,175,72,no,3.79,4.56,49.06,1.55,33.33,0.26,0.35,0.26,1.29,1.75,0.86,0,0,0,0,3.7,0.43,5,0.43,0.22,0,0,14,1.2,64.29,35.714,0.17,1.2,21.43,0.95,18.18,0.26,33.33,0.17,4.3,56,10.5,40.16,3.61,2.24,0.95,8.95,0.43,1.63,14.89,72.83,4.65,55.56,5.08,96.61,2.5,68.97,12.91,80.67,0.77,22.22,16.97,15.07,0.11,0.69,0.09,0,0.26,100,0.26,1.29,33.33,1.72,55,0.43,60,1.46,0.34,2.07,70.83,0,,0,,0,0,0,0,,,0.09,,,0,0,0,0,0,0
G. Honeyman,Millwall,Millwall,"AMF, CF",30,900000,,16,1366,1,1.88,2,2.02,15.15,40.43,England,England,right,173,72,no,6.33,5.01,67.11,2.04,9.68,0.72,0.87,0,2.24,2.68,1.19,4,0.26,0,0,1.65,0.07,1,0.07,0.12,0,0,13,0.86,38.46,7.692,0.13,2.11,34.38,0.79,58.33,1.25,21.05,0.53,1.32,40,5.27,32.5,1.65,0.4,0.13,14.49,0.79,0.99,24.84,76.13,8.3,61.9,5.47,90.36,5.01,72.37,21.15,82.24,1.58,50,16.17,35.26,0.13,0.99,0,0,0.13,50,0.2,3.23,65.31,2.64,45,0.2,33.33,0.59,0.79,3.82,72.41,0,,0,,0,0,0,0,,,0,,,1.05,0.26,25,1.45,0,0
W. Vaulks,Oxford United,Oxford United,"DMF, RCMF",31,900000,,17,1311,0,0.11,0,1.59,12.77,58.6,England,"England, Wales",right,180,75,no,8.86,6.45,64.89,3.02,63.64,0.34,0.38,0.27,4.32,4.78,0.76,1,0.07,0,0,0.34,0,0,0,0.01,0,0,6,0.41,16.67,0,0,0.62,33.33,0,0,0.62,33.33,0.07,0.07,100,1.72,24,0,0.14,0,25.33,0.07,0.41,40.43,78.95,13.66,56.28,8.17,93.28,13.59,91.41,33.91,87.25,5.97,36.78,21.04,38.93,0.11,1.03,0,0,0,0,0.07,6.93,51.49,1.1,25,0.34,20,0.07,0.21,6.52,60,0,,0,,0,0,0,0,,,2.33,,,0.89,0,0,2.54,0,0
K. McLean,Norwich City,Norwich City,"DMF, LDMF, LCMF",32,900000,30/06/2026,13,1284,0,0.35,2,0.25,15.07,54.42,Scotland,Scotland,left,183,70,no,7.99,6.38,71.43,1.89,33.33,0.28,0.4,0.21,3.15,4.53,0.7,4,0.28,1,0.07,0.84,0,0,0,0.02,0,0,4,0.28,25,0,0.14,0.7,50,0.35,40,0.28,50,0,1.05,40,4.77,42.65,0.63,1.68,0,53.41,0.07,1.4,66.8,90.56,18.57,80,11.21,96.88,24.39,95.11,61.82,93.88,4.35,50,17.49,46.02,0.02,0.28,0.14,0,0.14,0,0.14,9.25,75,1.68,58.33,0.63,11.11,0.35,0.28,8.13,81.03,0,,0,,0,0,0,0,,,0.84,,,0.07,0,0,0.42,0,0
S. Ingelsson,Sheffield Wednesday,Sheffield Wednesday,"RDMF, LCMF",26,900000,30/06/2026,12,658,0,0.79,1,1.09,18.6,42.65,Sweden,Sweden,left,189,83,no,6.43,8.34,54.1,2.46,22.22,0.68,0.82,0,1.23,1.47,2.05,2,0.27,0,0,2.46,0,0,0,0.11,0,0,10,1.37,30,0,0.14,2.87,33.33,2.19,31.25,0.68,40,0.27,1.64,58.33,4.92,36.11,2.33,1.23,0.27,13.13,1.09,0.55,22.43,73.17,6.43,68.09,3.69,92.59,7.39,70.37,16.69,81.97,2.87,61.9,20.27,26.47,0.15,1.5,0,0,0.27,50,0.14,3.28,75,2.46,44.44,0.27,50,0.41,0.82,4.38,78.13,0,,0,,0,0,0,0,,,0.41,,,0.14,0,0,1.37,0,0
T. Mcintyre,Portsmouth,Portsmouth,LCB,26,800000,30/06/2026,10,976,0,0.63,0,0,16.88,63.93,England,"England, Scotland",left,185,73,no,9.59,6.09,74.24,7.38,57.5,0.37,0.44,0.83,4.7,5.65,0.92,2,0.18,0,0,0.65,0,0,0,0.06,0,0,3,0.28,33.33,0,0,0.09,0,0.09,0,0,0,0,0.55,100,1.38,66.67,0.46,0.83,0,20.19,0.09,0.55,33.01,81.56,11.9,67.44,2.67,93.1,14.29,92.9,28.22,86.6,4.7,52.94,20.01,37.52,0,0,0,0,0,0,0,2.86,45.16,0.46,20,0.09,0,0.09,0,5.44,54.24,0,,0,,0,0,0,0,,,1.84,,,0,0,0,0,0,0
M. Harness,Derby County,Derby County,"AMF, RCMF, LCMF",28,800000,30/06/2025,11,562,1,0.61,0,0.27,21.46,39.55,England,"England, Republic of Ireland",right,180,70,yes,6.89,6.57,53.66,4,24,0.16,0.21,0.32,3.2,4.2,2.08,3,0.48,0,0,2.88,0.16,1,0.16,0.1,0,0,8,1.28,25,12.5,0,1.76,36.36,0.48,33.33,1.28,37.5,0.16,3.04,57.89,8.17,39.22,2.08,0.32,0,12.81,0.48,0.48,25.3,72.78,8.49,62.26,7.37,91.3,5.28,69.7,21.78,77.94,1.92,41.67,16.83,23.92,0.04,0.48,0,0,0.32,50,0,4,64,1.12,71.43,0.48,66.67,0.64,0.64,3.36,71.43,0,,0,,0,0,0,0,,,0.16,,,0,0,0,0.16,0,0
J. Key,Swansea City,Swansea City,RB,25,800000,30/06/2026,16,1366,0,0.38,0,1.06,18.38,44.09,England,England,right,178,72,no,6.59,6.33,47.92,2.04,32.26,0,0,0.33,3.56,5.63,0.59,2,0.13,0,0,3.56,0,0,0,0.02,0,0,5,0.33,80,0,0,3.23,38.78,0,0,3.16,39.58,0.59,3.69,55.36,7.77,42.37,1.19,4.48,1.05,34.72,1.78,0.72,45.86,82.33,13.44,70.59,11.93,95.58,13.05,85.35,39.73,88.56,2.9,45.45,17.66,33.47,0.07,0.53,0,0,0.07,0,0.4,4.55,71.01,2.83,53.49,0.07,0,0.13,1.19,6.13,69.89,0,,0,,0,0,0,0,,,0.4,,,0,0,0,0.2,0,0
B. Chrisene,Norwich City,Norwich City,LB,20,800000,30/06/2028,11,554,1,0.5,0,0.32,21.44,43.18,England,England,left,183,80,no,8.45,9.1,51.79,3.09,26.32,0,0,0.32,3.74,5.66,1.14,0,0,0,0,1.46,0.16,1,0.16,0.08,0,0,1,0.16,100,100,0,1.62,40,1.62,40,0,0,0,1.3,50,6.82,35.71,0.81,2.27,0.49,27.29,1.46,0.81,38.83,87.03,10.4,81.25,10.72,90.91,9.26,91.23,36.39,90.63,0.81,20,15.52,17.37,0.05,0.32,0,0,0,0,0.16,2.6,93.75,1.3,62.5,0,0,0.16,0.65,5.52,67.65,0,,0,,0,0,0,0,,,0.16,,,0,0,0,0,0,0
M. Bundu,Plymouth Argyle,Plymouth Argyle,"LAMF, AMF, LW",27,800000,30/06/2025,13,531,1,0.46,2,0.35,15.93,34.04,Sierra Leone,Sierra Leone,right,188,77,no,4.92,6.1,47.22,3.56,28.57,0.17,0.23,0,1.86,2.54,1.69,1,0.17,0,0,1.02,0.17,1,0.17,0.08,0,0,6,1.02,33.33,16.667,0.34,1.19,14.29,0.68,0,0.51,33.33,0.51,1.36,25,4.58,18.52,2.2,1.02,0.17,20,1.19,0.68,28.14,77.71,7.29,67.44,7.97,89.36,6.44,73.68,24.92,85.03,2.03,25,15.36,18.4,0.06,1.19,0,0,0.51,33.33,0.34,3.56,66.67,2.2,53.85,0.68,25,0.85,0.17,4.41,61.54,0,,0,,0,0,0,0,,,0.17,,,0,0,0,0.17,0,0
J. Tchamadeu,Stoke City,Stoke City,RB,20,800000,30/06/2027,15,1053,0,0.4,0,0.2,14.44,43.79,England,"England, Cameroon",right,180,72,no,7.78,6.07,64.79,2.82,18.18,0.43,0.5,0.34,3.42,4.01,0.94,3,0.26,0,0,0.68,0,0,0,0.03,0,0,5,0.43,0,0,0,1.37,18.75,0,0,1.37,18.75,0,1.28,33.33,3.76,34.09,0.6,1.11,0.34,26.15,0.94,0.77,32.22,80.9,13.16,72.73,4.62,94.44,9.74,87.72,27.52,88.82,3.42,40,20.56,41.13,0.02,0.34,0,0,0.09,0,0.09,4.62,59.26,1.71,30,0,0,0.26,0.26,5.73,70.15,0,,0,,0,0,0,0,,,0.94,,,0,0,0,0,0,0
D. Grimshaw,Plymouth Argyle,Plymouth Argyle,GK,26,750000,30/06/2025,13,1284,0,0,0,0,0.35,80,England,England,right,185,77,no,1.19,0,0,0.21,66.67,0,0,0,1.19,1.47,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,100,0,0,0,22.99,0.21,0.14,33.43,80.71,19.35,67.75,0,0,12.48,99.44,21.1,97.67,12.2,52.3,32.78,52.84,0,0,0,0,0,0,0,5.05,52.78,0.42,33.33,0.07,0,0.14,0,8.97,66.41,27,1.89,76,5.33,1,64.47,24.58,1.72,-2.42,-0.17,0,0.56,0.21,,,,0,0,0
C. Nelson,Derby County,Derby County,RCB,31,700000,30/06/2025,16,1574,2,1,0,0.01,10.98,60.42,England,England,right,183,74,no,7.2,4.35,73.68,4.4,55.84,0.29,0.35,0.69,3.72,4.52,0.57,1,0.06,0,0,0.29,0.11,2,0.11,0.06,2,0.11,8,0.46,50,25,0,0.06,0,0.06,0,0,0,0.06,0.17,33.33,0.4,28.57,0.69,0,0,21.73,0.51,0.17,33.28,84.88,14.18,71.37,2.86,98,14.24,97.59,28.65,91.42,4.57,45,22.89,37.96,0,0.06,0,0,0,0,0,3.2,57.14,0.34,50,0,0,0.23,0,5.78,63.37,0,,0,,0,0,0,0,,,2.57,,,0,0,0,0,0,0
